,AJG,AMTD,ANH,BAC,BAM,BANF,BAP,BFY,BHLB,BLE,BOH,BRO,BSRR,BUSE,CBOE,CFFI,CPF,CRVL,CXW,DMLP,DRH,EARN,EBTC,EMCI,EWBC,EZPW,FBC,FBIZ,FHN,FISI,FMN,FNB,FRME,FULT,GBCI,GS,GSBC,GTY,HIW,HT,HTLF,HYT,INDB,JOE,KIM,LBAI,LION,LKFN,MFM,MHI,MPW,MVF,MYN,NAN,NNN,NTRS,NWBI,NZF,OFS,OLP,PDM,PFS,PGR,PHD,PLD,RBCAA,RDN,RF,RJF,RNST,SBRA,SEIC,SHBI,SRCE,STBA,STI,TCBI,THFF,TRMK,UMPQ,VKQ,WAL,WBS,
,3.02359E-05,4.54656E-05,2.84184E-05,5.15632E-05,5.22185E-05,4.40384E-05,6.45844E-05,3.81415E-06,3.14077E-05,6.15022E-06,4.54936E-05,3.24031E-05,3.93672E-05,3.14266E-05,6.16481E-07,1.85977E-05,5.03755E-05,2.04942E-05,6.02884E-05,0.000425121,6.69083E-05,4.31241E-05,5.48006E-05,3.32327E-05,5.40196E-05,7.42951E-05,3.80041E-05,2.64367E-05,4.79235E-05,4.01872E-05,5.79483E-06,5.05743E-05,4.02527E-05,5.06507E-05,6.10385E-05,5.05257E-05,5.5222E-05,2.16936E-05,3.12124E-05,6.38559E-05,5.46264E-05,2.69489E-05,4.80396E-05,4.15985E-05,2.76972E-05,4.15612E-05,5.45423E-05,3.71883E-05,3.15988E-06,5.22342E-06,4.13791E-05,7.11687E-06,4.66993E-06,7.3548E-06,2.02379E-05,5.38016E-05,2.48342E-05,5.54313E-06,2.49572E-05,3.40887E-05,2.80995E-05,2.94895E-05,2.2344E-05,1.72594E-05,3.34697E-05,3.73042E-05,4.71419E-05,5.6524E-05,5.27214E-05,4.71831E-05,4.70183E-05,4.07215E-05,6.77782E-06,3.81216E-05,5.15182E-05,5.24846E-05,8.57741E-05,4.2472E-05,5.21269E-05,6.152E-05,3.73488E-06,6.00085E-05,5.58881E-05,
,6.20759E-05,9.83616E-05,5.6819E-05,9.79205E-05,7.60909E-05,8.59288E-05,6.98178E-05,3.16187E-07,7.75386E-05,7.39805E-06,8.1838E-05,6.27246E-05,8.5504E-05,8.05173E-05,3.45791E-05,3.56513E-05,9.14235E-05,7.15519E-05,0.000102376,6.69083E-05,0.000237615,5.65824E-05,0.000104075,7.72451E-05,0.000108771,9.4116E-05,6.83027E-05,4.96965E-05,9.55339E-05,7.44338E-05,2.49065E-06,9.31169E-05,8.61803E-05,8.93692E-05,0.000108729,9.27665E-05,0.000102694,8.01187E-05,8.69643E-05,0.000164238,9.38649E-05,2.98051E-05,9.33117E-05,7.79302E-05,8.77198E-05,9.20433E-05,8.9075E-05,8.31749E-05,3.64625E-06,1.09747E-05,9.56542E-05,7.62832E-06,7.15578E-06,3.69371E-06,7.08814E-05,8.90598E-05,6.82927E-05,5.45077E-06,3.36129E-05,9.56819E-05,8.24035E-05,8.99506E-05,5.88237E-05,1.52276E-05,9.01191E-05,7.51769E-05,0.000100082,0.000102501,9.93181E-05,9.272E-05,0.000107837,9.31854E-05,3.40439E-05,8.35915E-05,9.907E-05,9.21645E-05,0.000109142,7.86495E-05,9.45699E-05,0.00010005,7.67588E-06,0.000101218,0.000105171,
,2.40411E-05,3.37722E-05,7.23401E-05,3.36711E-05,4.08483E-05,3.59281E-05,3.40829E-05,1.00975E-05,3.50576E-05,1.1508E-05,3.41722E-05,2.54495E-05,3.70579E-05,3.40756E-05,1.17188E-05,2.65468E-05,3.77018E-05,4.05608E-05,5.02409E-05,4.31241E-05,5.65824E-05,0.000152172,5.31082E-05,2.63167E-05,3.89518E-05,7.05029E-05,3.34229E-05,1.94716E-05,3.34603E-05,2.92818E-05,7.70758E-06,3.77378E-05,3.4989E-05,3.60039E-05,4.3293E-05,3.31222E-05,4.27311E-05,4.47916E-05,4.50228E-05,5.32593E-05,3.54927E-05,2.41662E-05,3.98972E-05,3.32319E-05,4.40236E-05,3.87478E-05,4.0626E-05,3.13581E-05,1.212E-05,1.3217E-05,5.63029E-05,9.50711E-06,8.58533E-06,6.57403E-06,4.46217E-05,3.27622E-05,3.21546E-05,8.52051E-06,2.5676E-05,5.41618E-05,4.24202E-05,3.76483E-05,2.69204E-05,1.29053E-05,4.90815E-05,3.37183E-05,4.23361E-05,3.47505E-05,3.53844E-05,3.72465E-05,5.80536E-05,4.2447E-05,1.97581E-05,3.61139E-05,4.37984E-05,3.26042E-05,4.4179E-05,3.10565E-05,4.00201E-05,3.958E-05,1.19861E-05,3.97852E-05,4.01512E-05,
,6.09898E-05,0.000112428,4.4093E-05,0.000111818,6.24321E-05,0.000126629,6.55898E-05,-1.61052E-06,0.000117365,-2.44048E-06,0.000108002,6.41285E-05,0.000140938,0.000131768,4.89525E-05,6.41175E-05,0.000118634,0.0001196,5.56318E-05,5.48006E-05,0.000104075,5.31082E-05,0.000418112,0.000121725,0.000132588,0.000115607,9.51056E-05,8.16621E-05,0.000119848,0.000121774,3.75139E-07,0.000127755,0.000136509,0.000121397,0.000146713,0.000100881,0.000164773,6.92878E-05,6.18003E-05,9.67095E-05,0.000133454,1.97289E-05,0.000136146,6.81729E-05,4.66101E-05,0.00014881,0.000122636,0.000133659,-1.01196E-06,1.97266E-06,5.81292E-05,3.12479E-07,4.59374E-07,-2.39016E-06,2.99531E-05,9.62384E-05,9.6049E-05,-1.52868E-07,2.77979E-05,8.60291E-05,5.1561E-05,0.000135155,6.45827E-05,1.40778E-05,5.51426E-05,0.000130806,0.000113915,0.000119546,0.000116201,0.000140942,6.43401E-05,8.95648E-05,5.48389E-05,0.000140382,0.000160175,0.000101596,0.000147903,0.000125705,0.00013223,0.000129083,9.40523E-07,0.00014172,0.000136941,
,4.81E-05,8.12609E-05,3.21536E-05,7.57939E-05,3.92637E-05,9.82155E-05,4.27629E-05,-1.1079E-06,7.70741E-05,2.0302E-06,7.45053E-05,4.99405E-05,9.76708E-05,9.62643E-05,3.9895E-05,4.12053E-05,8.67785E-05,8.55339E-05,6.63502E-05,3.32327E-05,7.72451E-05,2.63167E-05,0.000121725,0.000257265,8.60641E-05,7.7829E-05,6.17105E-05,6.00359E-05,8.23434E-05,8.83666E-05,1.05935E-06,8.91372E-05,9.49296E-05,9.19125E-05,0.000108547,6.77544E-05,0.00011875,5.10152E-05,5.02378E-05,6.72132E-05,9.27715E-05,1.50747E-05,9.5416E-05,4.85216E-05,4.93232E-05,0.000107233,9.66126E-05,9.56137E-05,1.67659E-06,5.09482E-06,4.86172E-05,1.1397E-06,1.38556E-06,-5.0779E-07,3.72699E-05,7.05276E-05,7.2653E-05,2.99576E-06,1.87145E-05,7.14415E-05,3.9404E-05,9.13254E-05,4.22786E-05,6.65771E-06,4.47367E-05,8.6365E-05,9.8512E-05,8.10289E-05,8.34003E-05,9.96778E-05,5.46929E-05,6.8905E-05,3.15662E-05,0.000103642,0.000106929,6.86724E-05,9.67136E-05,9.24462E-05,8.9603E-05,9.08574E-05,2.76794E-06,0.000103722,9.43849E-05,
,8.29489E-05,0.000188403,2.838E-05,0.000194491,7.01387E-05,0.000148438,8.38271E-05,-8.58242E-06,0.000133805,-1.18983E-05,0.000160301,7.78795E-05,0.000132731,0.000142927,5.95713E-05,5.7572E-05,0.000166465,8.83566E-05,7.94403E-05,5.40196E-05,0.000108771,3.89518E-05,0.000132588,8.60641E-05,0.000263615,0.000141376,0.000125951,8.69428E-05,0.000190658,0.000120717,-9.33044E-06,0.000182079,0.000159054,0.000173388,0.000202093,0.000154572,0.000166899,3.50208E-05,4.19221E-05,0.0001004,0.00015715,2.90414E-05,0.000170629,5.61917E-05,3.52031E-05,0.000162054,0.000158289,0.000149635,-9.04227E-06,-1.02442E-05,3.96945E-05,-1.29554E-05,-7.8952E-06,-1.04072E-05,3.12008E-06,0.000161394,0.000123144,-8.97661E-06,3.25597E-05,5.62728E-05,3.508E-05,0.00014327,7.2204E-05,1.54802E-05,5.37592E-05,0.0001259,0.000138838,0.000218156,0.000183888,0.00016995,3.96151E-05,0.000139679,6.24017E-05,0.000152086,0.000172842,0.000185974,0.000236319,0.000127961,0.00017636,0.000185509,-8.88731E-06,0.000223483,0.000209087,
,5.63178E-05,0.000118699,5.8802E-05,0.000108686,5.0689E-05,0.000102667,7.63394E-05,7.01601E-06,8.72296E-05,3.02938E-06,9.4103E-05,5.34933E-05,9.41802E-05,9.13965E-05,2.3891E-05,5.57934E-05,0.000108972,8.76055E-05,7.22993E-05,7.42951E-05,9.4116E-05,7.05029E-05,0.000115607,7.7829E-05,0.000141376,0.000868791,7.62724E-05,6.43444E-05,0.000119348,0.000100598,-1.63216E-06,0.000115218,9.50299E-05,0.000110627,0.000128043,9.84694E-05,0.00011581,4.44609E-05,4.32106E-05,0.000104976,0.000100612,3.24405E-05,0.00010982,7.52356E-05,3.33546E-05,0.000115973,0.000105621,8.40138E-05,7.01872E-06,1.83473E-06,6.93291E-05,1.07033E-06,4.76854E-06,1.54186E-06,1.21814E-05,9.22579E-05,8.08288E-05,2.2461E-06,2.25616E-05,7.09377E-05,3.45656E-05,9.57628E-05,3.81508E-05,1.6498E-05,4.62562E-05,9.37414E-05,0.000113253,0.000119399,0.000107478,0.00011098,6.64405E-05,8.91068E-05,3.70934E-05,9.66529E-05,0.000111494,0.000111619,0.000146382,8.47887E-05,0.000112659,0.000116731,3.37647E-06,0.000129138,0.000128669,
,5.54883E-05,0.000106693,2.57375E-05,0.00011265,5.22696E-05,0.000102974,6.07033E-05,-2.20537E-06,9.96701E-05,-1.14307E-06,0.000100091,5.46265E-05,9.64032E-05,0.000100431,3.76273E-05,4.58256E-05,0.000114,6.22561E-05,4.95361E-05,3.80041E-05,6.83027E-05,3.34229E-05,9.51056E-05,6.17105E-05,0.000125951,7.62724E-05,0.000289724,6.3687E-05,0.000120708,9.18002E-05,4.51761E-08,0.000117867,0.000104309,0.000107748,0.00013111,8.90795E-05,0.000118654,3.54011E-05,3.40589E-05,7.1136E-05,0.000106381,2.13488E-05,0.000117971,5.8292E-05,2.92662E-05,0.000118337,0.000101192,9.90369E-05,4.04765E-07,3.87743E-06,3.71406E-05,3.74144E-06,4.19417E-07,-2.1854E-06,1.91301E-05,9.7257E-05,8.11202E-05,-1.06254E-06,1.84406E-05,4.80693E-05,2.84077E-05,0.000100403,4.41846E-05,1.02679E-05,3.75613E-05,9.2651E-05,8.86267E-05,0.000129342,0.000106183,0.000113853,3.84139E-05,9.08141E-05,4.31989E-05,0.000103543,0.000115908,0.000114057,0.00015261,9.05204E-05,0.000119722,0.000119043,9.06578E-07,0.000131874,0.000124758,
,3.50054E-05,7.30506E-05,2.33533E-05,8.16218E-05,3.19219E-05,7.62168E-05,4.00468E-05,7.48674E-07,6.07768E-05,-4.58686E-06,6.66692E-05,3.43372E-05,8.23549E-05,7.65731E-05,2.58916E-05,2.81468E-05,7.98429E-05,4.98559E-05,4.08244E-05,2.64367E-05,4.96965E-05,1.94716E-05,8.16621E-05,6.00359E-05,8.69428E-05,6.43444E-05,6.3687E-05,0.000199485,7.62243E-05,6.34635E-05,-4.3388E-06,8.11022E-05,7.83766E-05,7.78562E-05,9.27771E-05,6.51207E-05,8.77365E-05,2.08899E-05,2.20487E-05,4.72523E-05,8.15293E-05,1.37346E-05,8.2995E-05,4.37892E-05,1.98074E-05,8.87477E-05,8.54118E-05,7.71104E-05,-6.45039E-06,-4.41387E-06,2.27151E-05,-3.02858E-06,-5.06271E-06,-3.87483E-06,3.75369E-06,6.4826E-05,5.7528E-05,-6.14417E-06,1.7003E-05,3.9708E-05,1.4996E-05,7.25307E-05,3.18738E-05,7.27496E-06,2.20271E-05,6.40944E-05,5.81801E-05,8.2915E-05,7.31898E-05,8.04058E-05,1.98738E-05,5.76733E-05,3.65221E-05,8.31818E-05,8.95501E-05,7.6825E-05,0.000101937,7.59051E-05,7.97223E-05,8.03043E-05,-8.01317E-06,8.97664E-05,8.66435E-05,
,7.34799E-05,0.000161432,2.60637E-05,0.000174784,6.51545E-05,0.000135128,7.97996E-05,-4.8908E-06,0.000121932,-7.06552E-06,0.00014472,7.46943E-05,0.000121935,0.000127185,5.35881E-05,4.88336E-05,0.000149481,7.69603E-05,8.01458E-05,4.79235E-05,9.55339E-05,3.34603E-05,0.000119848,8.23434E-05,0.000190658,0.000119348,0.000120708,7.62243E-05,0.000210477,0.000110267,-7.22237E-06,0.000163326,0.000140595,0.000157254,0.000180038,0.000139075,0.00015085,3.33795E-05,3.99861E-05,9.09046E-05,0.000143367,2.7113E-05,0.000152906,5.77923E-05,3.68993E-05,0.000146649,0.000136952,0.000134899,-6.41882E-06,-3.8655E-06,3.70976E-05,-5.16693E-06,-5.81528E-06,-7.63452E-06,7.50163E-06,0.000143105,0.000110706,-6.65272E-06,3.37594E-05,5.46429E-05,3.5798E-05,0.000130174,6.67705E-05,1.52095E-05,4.58798E-05,0.000114818,0.00012392,0.00019709,0.000159124,0.000150541,3.71755E-05,0.000119387,5.54557E-05,0.000137944,0.000151624,0.000172795,0.000213279,0.000117032,0.000160837,0.000165778,-6.51185E-06,0.000195231,0.000180717,
,4.97411E-05,0.000102747,2.93873E-05,0.000104754,4.64741E-05,0.000116317,5.19511E-05,-5.08694E-06,0.00010242,-3.87679E-06,9.89457E-05,5.66516E-05,0.000112288,0.0001139,3.64464E-05,5.08475E-05,0.000108507,9.82116E-05,6.92533E-05,4.01872E-05,7.44338E-05,2.92818E-05,0.000121774,8.83666E-05,0.000120717,0.000100598,9.18002E-05,6.34635E-05,0.000110267,0.000208173,-5.50824E-06,0.000119278,0.000118447,0.00010917,0.000135168,9.04131E-05,0.000135709,4.17404E-05,3.66096E-05,7.27013E-05,0.000116237,1.74298E-05,0.000119443,5.50957E-05,3.34659E-05,0.00013893,0.00011692,0.000114133,-2.53884E-06,-3.54268E-06,3.87033E-05,-4.78335E-06,-6.003E-06,-5.03938E-06,1.54672E-05,8.87878E-05,8.92677E-05,-6.70099E-06,2.40763E-05,6.37206E-05,3.22192E-05,0.000112315,4.82811E-05,8.28761E-06,3.76218E-05,0.000102296,8.79881E-05,0.000118287,0.000100053,0.000120133,4.21E-05,7.69491E-05,3.75747E-05,0.000121605,0.000135213,0.000103502,0.000139491,0.000109228,0.000119548,0.000117372,-6.2214E-06,0.000131364,0.000126037,
,-6.28152E-07,-6.74191E-06,7.80378E-06,-1.00154E-05,3.99384E-06,-5.4634E-06,8.21829E-06,1.1819E-05,-4.41138E-06,1.39655E-05,-6.98717E-06,-6.56406E-07,-4.38855E-06,-4.35643E-06,-2.92209E-06,2.8736E-06,-5.81119E-06,-2.23256E-06,-1.05056E-08,5.79483E-06,2.49065E-06,7.70758E-06,3.75139E-07,1.05935E-06,-9.33044E-06,-1.63216E-06,4.51761E-08,-4.3388E-06,-7.22237E-06,-5.50824E-06,3.20916E-05,-6.83105E-06,-6.36571E-06,-7.46965E-06,-7.51026E-06,-4.2874E-06,-4.28583E-06,7.96295E-06,7.48565E-06,1.90398E-06,-4.96205E-06,5.32362E-06,-5.00927E-06,9.93168E-07,8.83236E-06,-8.96703E-06,-4.90965E-06,-7.77286E-06,1.23369E-05,1.17923E-05,9.45675E-06,1.30824E-05,1.10422E-05,1.04967E-05,1.21721E-05,-3.63213E-06,-5.69734E-06,1.10954E-05,7.19534E-06,6.06154E-06,6.23881E-06,-4.51278E-06,-1.17588E-06,4.28739E-06,6.65904E-06,-3.55706E-06,-5.9458E-07,-9.40452E-06,-5.45369E-06,-4.83145E-06,1.08019E-05,-5.33942E-07,8.79363E-08,-6.30084E-06,-6.93623E-06,-5.98242E-06,-9.37288E-06,-3.12394E-06,-7.76247E-06,-7.37888E-06,1.33783E-05,-1.12367E-05,-8.65158E-06,
,6.70771E-05,0.000148602,3.02183E-05,0.000156792,6.25554E-05,0.000136424,7.54003E-05,-4.63729E-06,0.000128091,-7.1661E-06,0.000142599,7.16694E-05,0.00013159,0.000133958,4.96919E-05,5.72815E-05,0.000154594,8.85343E-05,7.42824E-05,5.05743E-05,9.31169E-05,3.77378E-05,0.000127755,8.91372E-05,0.000182079,0.000115218,0.000117867,8.11022E-05,0.000163326,0.000119278,-6.83105E-06,0.0002003,0.000146233,0.000157111,0.000182962,0.000130351,0.000156365,4.07164E-05,4.35908E-05,8.71173E-05,0.000147014,2.52615E-05,0.000157599,5.77481E-05,4.01623E-05,0.000154772,0.000143891,0.000140852,-6.45722E-06,-6.13727E-06,4.15409E-05,-6.98647E-06,-4.40525E-06,-7.66208E-06,1.1276E-05,0.000134844,0.000116104,-6.21313E-06,2.74271E-05,5.87561E-05,3.55697E-05,0.000135574,6.00061E-05,1.32676E-05,4.94944E-05,0.000120528,0.000116768,0.000179462,0.000147743,0.000154789,4.10331E-05,0.000111396,5.56858E-05,0.000142976,0.000164065,0.00015528,0.000200754,0.000124083,0.00016368,0.000166876,-7.24707E-06,0.000187756,0.000180567,
,6.23668E-05,0.000128512,2.7419E-05,0.000134335,5.37324E-05,0.000137414,6.14432E-05,-4.19397E-06,0.00012032,-6.7787E-06,0.00012278,6.5859E-05,0.00012997,0.00013315,4.90715E-05,5.73E-05,0.000136272,9.86444E-05,6.44176E-05,4.02527E-05,8.61803E-05,3.4989E-05,0.000136509,9.49296E-05,0.000159054,9.50299E-05,0.000104309,7.83766E-05,0.000140595,0.000118447,-6.36571E-06,0.000146233,0.00018558,0.000138638,0.000165521,0.000111992,0.000158497,4.3402E-05,3.9147E-05,7.59857E-05,0.000143166,2.03076E-05,0.00014818,5.55245E-05,3.14539E-05,0.000154502,0.000139357,0.000141424,-5.56218E-06,-6.53188E-06,3.96527E-05,-8.53762E-06,-5.62218E-06,-7.56288E-06,1.06524E-05,0.000113837,0.000107839,-7.1398E-06,2.12674E-05,6.80789E-05,3.26887E-05,0.000130082,5.53915E-05,1.02731E-05,4.11026E-05,0.000120666,0.000103801,0.000150168,0.000127013,0.000148072,3.95634E-05,9.77687E-05,5.63005E-05,0.00013938,0.000163101,0.000131955,0.000172656,0.000123856,0.000146534,0.000150202,-4.96036E-06,0.000169615,0.000160129,
,6.53764E-05,0.000141208,2.80776E-05,0.000149689,5.70275E-05,0.000136126,6.8307E-05,-2.41201E-06,0.000119314,-7.34153E-06,0.000138831,6.74602E-05,0.000124544,0.000126385,4.78337E-05,4.90363E-05,0.000148697,8.24575E-05,7.4244E-05,5.06507E-05,8.93692E-05,3.60039E-05,0.000121397,9.19125E-05,0.000173388,0.000110627,0.000107748,7.78562E-05,0.000157254,0.00010917,-7.46965E-06,0.000157111,0.000138638,0.000185797,0.000174815,0.000120136,0.000151106,3.48648E-05,3.95363E-05,8.60774E-05,0.000141573,2.34006E-05,0.000151343,5.91557E-05,3.80488E-05,0.000147222,0.000135459,0.000136068,-8.26845E-06,-3.79478E-06,3.69799E-05,-5.57773E-06,-5.20919E-06,-6.62139E-06,9.93409E-06,0.000125599,0.000112512,-5.13534E-06,2.15679E-05,6.04118E-05,3.52064E-05,0.00012994,5.94397E-05,1.19082E-05,4.2705E-05,0.000113743,0.000113188,0.000171944,0.000138356,0.000151513,3.73794E-05,0.000103331,5.63748E-05,0.000136012,0.000155862,0.000150209,0.000190813,0.000120262,0.0001552,0.000158771,-7.22442E-06,0.000182469,0.000172249,
,7.95982E-05,0.000169316,3.31829E-05,0.000174463,6.77088E-05,0.000156293,7.83285E-05,-6.76517E-06,0.000142055,-8.77454E-06,0.000160546,8.06366E-05,0.000149582,0.00015269,6.02858E-05,5.86181E-05,0.000170993,0.000105326,9.15923E-05,6.10385E-05,0.000108729,4.3293E-05,0.000146713,0.000108547,0.000202093,0.000128043,0.00013111,9.27771E-05,0.000180038,0.000135168,-7.51026E-06,0.000182962,0.000165521,0.000174815,0.000239531,0.000139627,0.00018156,4.653E-05,4.71049E-05,0.000100306,0.00016652,2.9161E-05,0.000180618,6.79485E-05,3.86001E-05,0.000177675,0.000167356,0.000160845,-8.27431E-06,-4.68052E-06,4.52584E-05,-8.79862E-06,-6.6149E-06,-8.2308E-06,1.11624E-05,0.000146867,0.000130849,-8.06796E-06,2.58644E-05,7.49222E-05,3.99909E-05,0.00015269,6.8915E-05,1.67464E-05,5.03319E-05,0.000136492,0.000137956,0.000197699,0.000164161,0.000176323,4.65117E-05,0.000127255,5.87077E-05,0.000165712,0.000183855,0.000171092,0.000230183,0.000142655,0.00018356,0.000189135,-7.06407E-06,0.000214626,0.000199738,
,7.08689E-05,0.000149963,2.56681E-05,0.000171154,7.87245E-05,0.000105134,8.46949E-05,-6.29403E-06,9.49588E-05,-4.285E-06,0.000111857,6.77608E-05,9.62532E-05,9.97619E-05,5.13982E-05,4.85573E-05,0.000117065,7.05593E-05,7.61391E-05,5.05257E-05,9.27665E-05,3.31222E-05,0.000100881,6.77544E-05,0.000154572,9.84694E-05,8.90795E-05,6.51207E-05,0.000139075,9.04131E-05,-4.2874E-06,0.000130351,0.000111992,0.000120136,0.000139627,0.000188426,0.000119767,3.05057E-05,4.19405E-05,8.51496E-05,0.000110507,2.87519E-05,0.00012017,5.0791E-05,4.03537E-05,0.000114847,0.000108994,0.000106293,-5.26735E-06,-4.60686E-06,3.6959E-05,-8.49038E-06,-4.8752E-06,-6.65667E-06,7.20297E-06,0.000142411,8.37168E-05,-7.53285E-06,3.50372E-05,4.6573E-05,3.21537E-05,0.000100135,6.75536E-05,1.44092E-05,5.20598E-05,9.0052E-05,0.000105281,0.000168189,0.000152689,0.000118915,3.56632E-05,0.000115724,4.8355E-05,0.00010708,0.000117508,0.000149134,0.000167983,9.21304E-05,0.000122439,0.000127635,-5.0816E-06,0.000155301,0.000140032,
,6.26227E-05,0.000137494,3.78155E-05,0.000140237,5.95938E-05,0.000158934,6.8292E-05,-2.79582E-06,0.000133385,-5.16741E-06,0.000136051,6.87919E-05,0.000155249,0.0001535,5.10735E-05,6.15787E-05,0.00015434,0.000110653,7.75492E-05,5.5222E-05,0.000102694,4.27311E-05,0.000164773,0.00011875,0.000166899,0.00011581,0.000118654,8.77365E-05,0.00015085,0.000135709,-4.28583E-06,0.000156365,0.000158497,0.000151106,0.00018156,0.000119767,0.000267165,5.28195E-05,5.14111E-05,9.29533E-05,0.000166527,2.10614E-05,0.000160891,7.34147E-05,3.90527E-05,0.000176973,0.000162959,0.000158273,-2.09768E-06,-2.10305E-06,4.79616E-05,-2.27064E-06,-4.39426E-06,-6.09563E-06,1.70157E-05,0.000120695,0.000116281,-5.31637E-06,2.09792E-05,8.28679E-05,3.96626E-05,0.000148941,5.91462E-05,1.18134E-05,4.54145E-05,0.000139494,0.000116732,0.000166735,0.000133928,0.000165134,4.95742E-05,0.000105922,5.63847E-05,0.000162088,0.000182445,0.000143395,0.000185692,0.000144936,0.000162898,0.000161166,-2.526E-06,0.000180556,0.000172317,
,3.41359E-05,3.01576E-05,4.28365E-05,2.59596E-05,4.32984E-05,4.42601E-05,4.25716E-05,6.30145E-06,4.51508E-05,1.13976E-05,3.60811E-05,3.2666E-05,5.58326E-05,4.96934E-05,2.25925E-05,3.30986E-05,4.09331E-05,5.83186E-05,6.54892E-05,2.16936E-05,8.01187E-05,4.47916E-05,6.92878E-05,5.10152E-05,3.50208E-05,4.44609E-05,3.54011E-05,2.08899E-05,3.33795E-05,4.17404E-05,7.96295E-06,4.07164E-05,4.3402E-05,3.48648E-05,4.653E-05,3.05057E-05,5.28195E-05,0.000130954,7.92996E-05,7.19949E-05,4.64048E-05,1.80314E-05,4.92247E-05,4.318E-05,8.83112E-05,5.40092E-05,4.83393E-05,4.60692E-05,9.2213E-06,1.02658E-05,8.65782E-05,9.97526E-06,9.74473E-06,8.32689E-06,8.37825E-05,3.03241E-05,3.78452E-05,1.19559E-05,2.21993E-05,8.40002E-05,7.20994E-05,5.0621E-05,3.1504E-05,7.61918E-06,8.04257E-05,4.4832E-05,3.84832E-05,2.69591E-05,3.84852E-05,4.46367E-05,9.39468E-05,4.32479E-05,2.31308E-05,4.90192E-05,5.94011E-05,2.66608E-05,2.8702E-05,4.40464E-05,4.54623E-05,3.80882E-05,1.08063E-05,3.91785E-05,4.08705E-05,
,4.06346E-05,3.93729E-05,4.19642E-05,3.94745E-05,5.76782E-05,4.00653E-05,5.10867E-05,8.2016E-06,3.97891E-05,1.05593E-05,3.76021E-05,3.80743E-05,4.19047E-05,4.30076E-05,2.68493E-05,2.5989E-05,3.74659E-05,5.16269E-05,7.10779E-05,3.12124E-05,8.69643E-05,4.50228E-05,6.18003E-05,5.02378E-05,4.19221E-05,4.32106E-05,3.40589E-05,2.20487E-05,3.99861E-05,3.66096E-05,7.48565E-06,4.35908E-05,3.9147E-05,3.95363E-05,4.71049E-05,4.19405E-05,5.14111E-05,7.92996E-05,0.00011298,7.82335E-05,4.72579E-05,2.05015E-05,4.65236E-05,5.07142E-05,9.545E-05,4.64453E-05,4.19675E-05,4.0082E-05,9.30396E-06,1.19706E-05,9.95334E-05,1.19554E-05,1.19273E-05,9.21613E-06,8.99974E-05,4.14927E-05,3.66496E-05,1.14808E-05,2.11488E-05,7.41967E-05,8.63469E-05,4.72084E-05,4.14347E-05,1.10784E-05,9.57253E-05,3.87522E-05,4.92015E-05,4.06973E-05,4.92461E-05,4.03175E-05,0.000101778,5.61816E-05,1.59096E-05,4.70091E-05,5.03223E-05,4.08753E-05,3.42425E-05,3.98906E-05,4.3396E-05,4.04625E-05,1.20065E-05,3.99548E-05,4.2602E-05,
,5.75819E-05,8.62182E-05,4.89879E-05,8.99597E-05,7.06363E-05,7.78206E-05,6.90952E-05,-1.27054E-06,7.34281E-05,4.38494E-06,7.54184E-05,5.25213E-05,7.95632E-05,7.83892E-05,2.5008E-05,3.69549E-05,8.64912E-05,6.57306E-05,9.21882E-05,6.38559E-05,0.000164238,5.32593E-05,9.67095E-05,6.72132E-05,0.0001004,0.000104976,7.1136E-05,4.72523E-05,9.09046E-05,7.27013E-05,1.90398E-06,8.71173E-05,7.59857E-05,8.60774E-05,0.000100306,8.51496E-05,9.29533E-05,7.19949E-05,7.82335E-05,0.00022301,8.64292E-05,2.68202E-05,8.54328E-05,7.61958E-05,7.87149E-05,8.79123E-05,7.86069E-05,7.39551E-05,7.44809E-08,7.89085E-06,9.36777E-05,5.02523E-06,4.71183E-06,1.24068E-06,6.13377E-05,8.23266E-05,6.13194E-05,3.73484E-06,3.05125E-05,8.72076E-05,7.01335E-05,8.01814E-05,5.19511E-05,1.49354E-05,7.82285E-05,6.52256E-05,9.75425E-05,9.48741E-05,9.1461E-05,8.87142E-05,9.88108E-05,7.97356E-05,2.93767E-05,7.63291E-05,9.42215E-05,8.6736E-05,0.000104168,7.66454E-05,8.82346E-05,9.04578E-05,4.87155E-06,9.50292E-05,9.66369E-05,
